candidate_id,layer,row,col,value
ANN_000,0,0,66,-0.1369311569415712
ANN_000,0,0,67,-0.011845614654599625
ANN_000,0,0,68,-0.14138169691975658
ANN_000,0,0,69,-0.0588949531534038
ANN_000,0,0,70,0.11579325418940509
ANN_000,0,0,71,-0.14022843638466145
ANN_000,0,0,72,1.537235762404336e-39
ANN_000,0,0,73,0.1788432931180709
ANN_000,0,0,74,-3.624378894892329e-60
ANN_000,0,0,75,0.11231786816940577
ANN_000,0,0,76,0.027900351812089504
ANN_000,0,0,77,-0.30875094501840594
ANN_000,0,0,78,4.198606455683789e-64
ANN_000,0,0,79,-0.13413484201779885
ANN_000,0,0,80,0.15469221439683614
ANN_000,0,0,81,-2.5506160315614373e-64
ANN_000,0,0,82,3.245991488001628e-62
ANN_000,0,0,83,-0.18950707379112694
ANN_000,0,0,84,-0.09464601140839601
ANN_000,0,0,85,-0.07311408733652709
ANN_000,0,0,86,0.07717208060290992
ANN_000,0,0,87,-0.02989459772914286
ANN_000,0,0,88,9.851318068853678e-48
ANN_000,0,0,89,-0.026168789648029555
ANN_000,0,0,90,2.296748925670702e-48
ANN_000,0,0,91,-0.04028961935156339
ANN_000,0,0,92,0.1180610619458961
ANN_000,0,0,93,-0.028852350043428475
ANN_000,0,0,94,0.13680550877203984
ANN_000,0,0,95,-0.09275395035031421
ANN_000,0,0,96,-0.01028968680239355
ANN_000,0,0,97,-0.03157016610405011
ANN_000,0,0,98,-0.2378005446796009
ANN_000,0,0,99,-1.8831557542230241e-47
ANN_000,0,0,100,-0.1600052363067006
ANN_000,0,0,101,0.07546018486239137
ANN_000,0,0,102,-0.48250755831309095
ANN_000,0,0,103,-0.0322106366202818
ANN_000,0,0,104,0.18408978732202508
ANN_000,0,0,105,-0.2897130322134599
ANN_000,0,0,106,2.9535517114289136e-65
ANN_000,0,0,107,0.030427129762815506
ANN_000,0,0,108,-0.12588386332214743
ANN_000,0,0,109,-0.18067725358377898
ANN_000,0,0,110,-0.101388556929072
ANN_000,0,0,111,-2.6223138708682803
ANN_000,0,0,112,0.08508972985763281
ANN_000,0,0,113,0.15648625247050507
ANN_000,0,0,114,-0.005999562394335438
ANN_000,0,0,115,0.06235338371283382
ANN_000,0,0,116,0.16213124313537328
ANN_000,0,0,117,-0.17432616125064643
ANN_000,0,0,118,0.1676692189435142
ANN_000,0,0,119,-0.09759194569753393
ANN_000,0,0,120,0.04598167620573515
ANN_000,0,0,121,0.10431806351385496
ANN_000,0,0,122,-0.04773939754349117
ANN_000,0,0,123,-0.1503945737156427
ANN_000,0,0,124,-0.06022766174605463
ANN_000,0,0,125,-0.5038379323507077
ANN_000,0,0,126,0.13070636316940026
ANN_000,0,0,127,0.029417000437619883
ANN_000,0,1,0,1.6529455911042934e-39
ANN_000,0,1,1,0.4849888711297678
ANN_000,0,1,2,-2.8535111771246393e-66
ANN_000,0,1,3,4.657918459271546e-56
ANN_000,0,1,4,2.3529469639268597e-48
ANN_000,0,1,5,0.4692828324376966
ANN_000,0,1,6,0.6802266759364132
ANN_000,0,1,7,0.133514926416461
ANN_000,0,1,8,-0.06671654641316087
ANN_000,0,1,9,0.5880926957699568
ANN_000,0,1,10,-6.603548980804027e-64
ANN_000,0,1,11,0.7211895140481216
ANN_000,0,1,12,0.7029925742174187
ANN_000,0,1,13,0.4822691043901545
ANN_000,0,1,14,-0.045629814874413845
ANN_000,0,1,15,-1.3903844708502277e-60
ANN_000,0,1,16,-6.256238910052305e-60
ANN_000,0,1,17,0.2979827766555377
ANN_000,0,1,18,0.5994543486390383
ANN_000,0,1,19,0.5371378381108523
ANN_000,0,1,20,-0.20979900086763584
ANN_000,0,1,21,0.3679762686589256
ANN_000,0,1,22,0.08859871949099928
ANN_000,0,1,23,-4.015265252199368e-58
ANN_000,0,1,24,0.45043329525700204
ANN_000,0,1,25,-1.1466115311345485e-67
ANN_000,0,1,26,0.18240344569342962
ANN_000,0,1,27,-4.1391886050940657e-57
ANN_000,0,1,28,0.5390469137013512
ANN_000,0,1,29,-3.3193018778688796e-57
ANN_000,0,1,30,6.016730978216447e-57
ANN_000,0,1,31,0.5618698118959136
ANN_000,0,1,32,9.531630502492889e-64
ANN_000,0,1,33,-0.027617556347560794
ANN_000,0,1,34,0.6167838361566651
ANN_000,0,1,35,0.5544809145830086
ANN_000,0,1,36,-3.27632023685107e-46
ANN_000,0,1,37,0.6585505892614748
ANN_000,0,1,38,0.40027700552846224
ANN_000,0,1,39,0.33522067243994697
ANN_000,0,1,40,0.38933765192630443
ANN_000,0,1,41,-2.7405478222104796e-65
ANN_000,0,1,42,-2.6789315438155638e-62
ANN_000,0,1,43,0.29191350615660566
ANN_000,0,1,44,-0.05720029214122997
ANN_000,0,1,45,0.5047437994550892
ANN_000,0,1,46,0.5552929891424193
ANN_000,0,1,47,0.44918365352128564
ANN_000,0,1,48,0.6266463251810671
ANN_000,0,1,49,2.467429215057045e-65
ANN_000,0,1,50,0.08519848882095103
ANN_000,0,1,51,-0.1811144786186882
ANN_000,0,1,52,0.4307411339768
ANN_000,0,1,53,-0.1892718580104347
ANN_000,0,1,54,0.14653664410114706
ANN_000,0,1,55,0.7038412941260302
ANN_000,0,1,56,-4.487974493302447e-58
ANN_000,0,1,57,0.5316122436448633
ANN_000,0,1,58,0.1018996315915321
ANN_000,0,1,59,-0.0020311237650216534
ANN_000,0,1,60,0.5196758178077989
ANN_000,0,1,61,-4.057711019614765e-57
ANN_000,0,1,62,-0.2087087104564942
ANN_000,0,1,63,0.7470490513429638
ANN_000,0,1,64,-1.166522630190136e-46
ANN_000,0,1,65,-0.03895615917987925
ANN_000,0,1,66,0.5325671197910803
ANN_000,0,1,67,0.4899137801884768
ANN_000,0,1,68,0.60070961186639
ANN_000,0,1,69,0.6564996821338029
ANN_000,0,1,70,0.7153911768198834
ANN_000,0,1,71,0.6547545188428365
ANN_000,0,1,72,-1.0871634853988989e-63
ANN_000,0,1,73,0.38838658432202844
ANN_000,0,1,74,1.0594671760293759e-51
ANN_000,0,1,75,0.6227065350485361
ANN_000,0,1,76,-0.037698526050255345
ANN_000,0,1,77,0.38206892440072054
ANN_000,0,1,78,6.5622139241621e-47
ANN_000,0,1,79,0.5521079950279766
ANN_000,0,1,80,0.38275313131816086
ANN_000,0,1,81,6.3529263137299075e-52
ANN_000,0,1,82,-4.14700004380866e-67
ANN_000,0,1,83,0.5928244963491324
ANN_000,0,1,84,0.045864090087854914
ANN_000,0,1,85,0.3603164224715286
ANN_000,0,1,86,0.06977241126950683
ANN_000,0,1,87,-0.1794801802572671
ANN_000,0,1,88,-7.237268658131692e-62
ANN_000,0,1,89,0.6826079383699427
ANN_000,0,1,90,5.249487672120513e-63
ANN_000,0,1,91,-0.0023857893042966744
ANN_000,0,1,92,0.5637754613822804
ANN_000,0,1,93,0.6019738154731915
ANN_000,0,1,94,0.41459414647841847
ANN_000,0,1,95,0.5077851191227984
ANN_000,0,1,96,-0.11456454114928666
ANN_000,0,1,97,0.4595193417117475
ANN_000,0,1,98,0.15007127575871726
ANN_000,0,1,99,-0.053804229838308744
ANN_000,0,1,100,0.6823350051280164
ANN_000,0,1,101,0.5211709656495177
ANN_000,0,1,102,0.6373756728650564
ANN_000,0,1,103,-0.03473111037418318
ANN_000,0,1,104,0.5639898231886459
ANN_000,0,1,105,0.5416545458035152
ANN_000,0,1,106,-5.768325036702884e-54
ANN_000,0,1,107,0.01859353296408939
ANN_000,0,1,108,0.424710586179158
ANN_000,0,1,109,0.4202412388274893
ANN_000,0,1,110,0.031315576665996575
ANN_000,0,1,111,-1.3733101048850467
ANN_000,0,1,112,0.0811347920720397
ANN_000,0,1,113,0.7291575927411205
ANN_000,0,1,114,0.11484725336149791
ANN_000,0,1,115,-0.1525745556667708
ANN_000,0,1,116,0.32326445201244275
ANN_000,0,1,117,0.09546325489250261
ANN_000,0,1,118,0.49689355602971863
ANN_000,0,1,119,0.08675612358781254
ANN_000,0,1,120,0.1141437609664564
ANN_000,0,1,121,0.08622634179616608
ANN_000,0,1,122,0.454345001018148
ANN_000,0,1,123,0.4546333829670471
ANN_000,0,1,124,0.6803861719262067
ANN_000,0,1,125,0.4541005630067573
ANN_000,0,1,126,0.3801219954197301
ANN_000,0,1,127,-0.0940087655350485
ANN_000,0,2,0,0.16408314078404002
ANN_000,0,2,1,0.5365826562491479
ANN_000,0,2,2,-7.759283639108436e-66
ANN_000,0,2,3,1.6894510255848746e-46
ANN_000,0,2,4,1.6925314062822065e-64
ANN_000,0,2,5,0.6749198616900459
ANN_000,0,2,6,0.30616216156291964
ANN_000,0,2,7,1.0565519853536944
ANN_000,0,2,8,0.046392812757695766
ANN_000,0,2,9,0.571358275950881
ANN_000,0,2,10,3.875285698785234e-61
ANN_000,0,2,11,0.5748367202503069
ANN_000,0,2,12,0.41458838922177943
ANN_000,0,2,13,0.4548994504803057
ANN_000,0,2,14,0.06306404685937647
ANN_000,0,2,15,0.11006455749450522
ANN_000,0,2,16,3.0658592222619354e-49
ANN_000,0,2,17,0.6265461930917525
ANN_000,0,2,18,0.5170919098444915
ANN_000,0,2,19,0.4306618131325849
ANN_000,0,2,20,0.10657404121823556
ANN_000,0,2,21,0.4901827339829022
ANN_000,0,2,22,0.004770902255636329
ANN_000,0,2,23,-1.28615781896333e-54
ANN_000,0,2,24,0.723067281169332
ANN_000,0,2,25,-1.8951757071769736e-62
ANN_000,0,2,26,-0.07368088638618604
ANN_000,0,2,27,1.1773648645468505e-46
ANN_000,0,2,28,0.4724756784632292
ANN_000,0,2,29,-5.2360012101651646e-43
ANN_000,0,2,30,9.643438459791798e-68
ANN_000,0,2,31,0.448664495530128
ANN_000,0,2,32,-8.761973709387643e-60
ANN_000,0,2,33,-0.03410631135393274
ANN_000,0,2,34,0.331179224712991
ANN_000,0,2,35,0.3037718450610059
ANN_000,0,2,36,0.11510352006726615
ANN_000,0,2,37,0.42481545971966567
ANN_000,0,2,38,0.28957661862723577
ANN_000,0,2,39,0.4445195018203314
ANN_000,0,2,40,0.6526826959514878
ANN_000,0,2,41,7.730753521081505e-56
ANN_000,0,2,42,-3.206487779034346e-64
ANN_000,0,2,43,0.2920027000374294
ANN_000,0,2,44,-0.24069555632900774
ANN_000,0,2,45,0.46869722511336104
ANN_000,0,2,46,0.4797877333203561
ANN_000,0,2,47,0.6095752395960313
ANN_000,0,2,48,0.6018513296902299
ANN_000,0,2,49,7.389778764655618e-41
ANN_000,0,2,50,-0.07404023715195274
ANN_000,0,2,51,-0.09622495463063145
ANN_000,0,2,52,0.5905620581265975
ANN_000,0,2,53,-0.11867466642825183
ANN_000,0,2,54,-0.054959620851034174
ANN_000,0,2,55,0.31517668866266774
ANN_000,0,2,56,-7.094650532564264e-41
ANN_000,0,2,57,0.6275163043228758
ANN_000,0,2,58,0.1086201332591344
ANN_000,0,2,59,0.056949036514660926
ANN_000,0,2,60,0.43184622446161886
ANN_000,0,2,61,-2.6275379527586455e-52
ANN_000,0,2,62,-0.17167713699819478
ANN_000,0,2,63,0.43491900622437873
ANN_000,0,2,64,-1.0601278110274948e-66
ANN_000,0,2,65,-0.00029146918721883146
ANN_000,0,2,66,0.6218390658068504
ANN_000,0,2,67,0.40521415679754413
ANN_000,0,2,68,0.6545258741179047
ANN_000,0,2,69,0.5293502599862886
ANN_000,0,2,70,0.535978147924702
ANN_000,0,2,71,0.5416576664077667
ANN_000,0,2,72,1.466443368976121e-65
ANN_000,0,2,73,0.42423123390890655
ANN_000,0,2,74,3.0366612932427494e-63
ANN_000,0,2,75,0.5340513580868061
ANN_000,0,2,76,-0.2623259278755968
ANN_000,0,2,77,0.3569838156999515
ANN_000,0,2,78,1.7579475848557563e-42
ANN_000,0,2,79,0.2648190317319972
ANN_000,0,2,80,0.7014994112990909
ANN_000,0,2,81,-9.067306107214238e-61
ANN_000,0,2,82,-9.022128054919032e-68
ANN_000,0,2,83,0.3042968363651024
ANN_000,0,2,84,-0.0218493932177633
ANN_000,0,2,85,0.4292901330627246
ANN_000,0,2,86,-0.14845284269946815
ANN_000,0,2,87,-0.12717256559458665
ANN_000,0,2,88,5.384480448289463e-65
ANN_000,0,2,89,0.5851330592301807
ANN_000,0,2,90,-3.0647580885323005e-64
ANN_000,0,2,91,-0.28732052644238826
ANN_000,0,2,92,0.41378585235413773
ANN_000,0,2,93,0.5805575591723456
ANN_000,0,2,94,0.5488642414266123
ANN_000,0,2,95,0.6632882003461271
ANN_000,0,2,96,0.04301356884553578
ANN_000,0,2,97,0.3826384141830382
ANN_000,0,2,98,-0.22190665698086529
ANN_000,0,2,99,0.0379036428520402
ANN_000,0,2,100,0.29554420503830686
ANN_000,0,2,101,0.4729450106299563
ANN_000,0,2,102,0.600841179329937
ANN_000,0,2,103,-0.003560383754367782
ANN_000,0,2,104,0.45326777653923656
ANN_000,0,2,105,0.5407489328451203
ANN_000,0,2,106,1.2709556295081063e-66
ANN_000,0,2,107,-0.04754661714290548
ANN_000,0,2,108,0.6593590942015642
ANN_000,0,2,109,0.5207586402147186
ANN_000,0,2,110,0.16635090855607818
ANN_000,0,2,111,-0.06644130321177528
ANN_000,0,2,112,-0.23483625612861414
ANN_000,0,2,113,0.3372489642770142
ANN_000,0,2,114,-0.2097556357592401
ANN_000,0,2,115,-0.27830898858916353
ANN_000,0,2,116,0.3249794308373146
ANN_000,0,2,117,-0.001902471372439185
ANN_000,0,2,118,0.3103482388671591
ANN_000,0,2,119,-0.164201558383508
ANN_000,0,2,120,0.062480553519163685
ANN_000,0,2,121,-0.24470831268624404
ANN_000,0,2,122,0.6269063032367427
ANN_000,0,2,123,0.3727051236196271
ANN_000,0,2,124,0.3515834276638165
ANN_000,0,2,125,0.5062757078240577
ANN_000,0,2,126,0.5392569138891627
ANN_000,0,2,127,0.03818949009732994
ANN_000,0,3,0,0.07866776104905739
ANN_000,0,3,1,0.6280808010081201
ANN_000,0,3,2,1.022658368595671e-59
ANN_000,0,3,3,-8.90566051163969e-53
ANN_000,0,3,4,-1.2642989061389109e-57
ANN_000,0,3,5,0.6698555924617084
ANN_000,0,3,6,0.7126120244820124
ANN_000,0,3,7,1.3503178734002441
ANN_000,0,3,8,-0.14806402445300898
ANN_000,0,3,9,0.6358062238639127
ANN_000,0,3,10,-3.3202921642431377e-63
ANN_000,0,3,11,0.7223248373553449
ANN_000,0,3,12,0.6757000257037687
ANN_000,0,3,13,0.5666944104260259
ANN_000,0,3,14,0.04859089096065033
ANN_000,0,3,15,0.08639994811633456
ANN_000,0,3,16,2.8021315797311465e-47
ANN_000,0,3,17,0.673194131878553
ANN_000,0,3,18,0.568748746373158
ANN_000,0,3,19,0.6597020226844756
ANN_000,0,3,20,-0.09588934564082735
ANN_000,0,3,21,0.6397705251604107
ANN_000,0,3,22,-0.12417179262121092
ANN_000,0,3,23,1.151849265081853e-39
ANN_000,0,3,24,0.78832761468206
ANN_000,0,3,25,-1.5549138584035633e-46
ANN_000,0,3,26,-0.1006329999807491
ANN_000,0,3,27,-2.924044250129622e-43
ANN_000,0,3,28,0.6751441724687829
ANN_000,0,3,29,5.982319823222204e-66
ANN_000,0,3,30,-8.44870516140351e-64
ANN_000,0,3,31,0.4540756967434401
ANN_000,0,3,32,3.625545872945053e-60
ANN_000,0,3,33,-0.13431088841066563
ANN_000,0,3,34,0.6541447092942276
ANN_000,0,3,35,0.660589749675506
ANN_000,0,3,36,0.10179584400946841
ANN_000,0,3,37,0.6529584063529125
ANN_000,0,3,38,0.31577954418320975
ANN_000,0,3,39,0.4782375709227063
ANN_000,0,3,40,0.4166645105985149
ANN_000,0,3,41,-1.4213725677920423e-66
ANN_000,0,3,42,1.4081229264759627e-66
ANN_000,0,3,43,0.6740196762305676
ANN_000,0,3,44,-0.14101051460432576
ANN_000,0,3,45,0.4732792556778139
ANN_000,0,3,46,0.3606820377574498
ANN_000,0,3,47,0.7185275806335117
ANN_000,0,3,48,0.6100887975126257
ANN_000,0,3,49,7.468640897777117e-47
ANN_000,0,3,50,-0.233625712539506
ANN_000,0,3,51,0.054721404100863597
ANN_000,0,3,52,0.3350756740271984
ANN_000,0,3,53,0.10938833280560267
ANN_000,0,3,54,0.050702663510599474
ANN_000,0,3,55,0.38341692747677575
ANN_000,0,3,56,-1.6210360114749112e-45
ANN_000,0,3,57,0.6832503583397062
ANN_000,0,3,58,-0.085641270736136
ANN_000,0,3,59,-0.079949440526627
ANN_000,0,3,60,0.6520803864463462
ANN_000,0,3,61,1.5847428144352041e-43
ANN_000,0,3,62,0.16292602188722088
ANN_000,0,3,63,0.7046354027207548
ANN_000,0,3,64,1.6206512278203123e-64
ANN_000,0,3,65,-0.2579614911998075
ANN_000,0,3,66,0.729362802107632
ANN_000,0,3,67,0.5901534377418213
ANN_000,0,3,68,0.4872357307325727
ANN_000,0,3,69,0.6738985954996521
ANN_000,0,3,70,0.40140183224332693
ANN_000,0,3,71,0.5449363865468771
ANN_000,0,3,72,1.0534220285210067e-39
ANN_000,0,3,73,0.5677401466973021
ANN_000,0,3,74,-2.577818759498452e-43
ANN_000,0,3,75,0.30570899989035943
ANN_000,0,3,76,-0.2211217962819745
ANN_000,0,3,77,0.6505587004118526
ANN_000,0,3,78,-2.6529232656237666e-58
ANN_000,0,3,79,0.5300598770393026
ANN_000,0,3,80,0.804934103859018
ANN_000,0,3,81,-2.196250632900944e-64
ANN_000,0,3,82,-8.342817069473563e-60
ANN_000,0,3,83,0.6762777236589601
ANN_000,0,3,84,-0.13657362572259094
ANN_000,0,3,85,0.6830138663948394
ANN_000,0,3,86,9.013739257975466e-40
ANN_000,0,3,87,0.06482336722642815
ANN_000,0,3,88,3.2100855573571305e-42
ANN_000,0,3,89,0.7616402838200674
ANN_000,0,3,90,5.2212564940408277e-67
ANN_000,0,3,91,0.049722956140973565
ANN_000,0,3,92,0.33284094063443115
ANN_000,0,3,93,0.6102525689815294
ANN_000,0,3,94,0.8021684733528632
ANN_000,0,3,95,0.5849414178481035
ANN_000,0,3,96,0.03126457611945446
ANN_000,0,3,97,0.6619902464208685
ANN_000,0,3,98,-0.0704059469580357
ANN_000,0,3,99,0.03237943066949146
ANN_000,0,3,100,0.5692833824234332
ANN_000,0,3,101,0.6516102515089051
ANN_000,0,3,102,0.31268102394099634
ANN_000,0,3,103,-0.13165539334906418
ANN_000,0,3,104,0.7427896782468371
ANN_000,0,3,105,0.7161923343728536
ANN_000,0,3,106,-5.825306298420415e-67
ANN_000,0,3,107,-0.019364266948700883
ANN_000,0,3,108,0.4326057243899004
ANN_000,0,3,109,0.5141555834385715
ANN_000,0,3,110,-0.04435522103978399
ANN_000,0,3,111,1.7804997671899647
ANN_000,0,3,112,-0.0034505466957630484
ANN_000,0,3,113,0.3856825901272264
ANN_000,0,3,114,0.1349180858120301
ANN_000,0,3,115,0.07752818614952134
ANN_000,0,3,116,0.6219509422750336
ANN_000,0,3,117,-0.0643377740925481
ANN_000,0,3,118,0.4613964138291282
ANN_000,0,3,119,0.03595023115383308
ANN_000,0,3,120,-0.00015928530196172047
ANN_000,0,3,121,-0.19352430355797443
ANN_000,0,3,122,0.7232475748281649
ANN_000,0,3,123,0.6448979768408193
ANN_000,0,3,124,0.7431469877434236
ANN_000,0,3,125,0.6157609356691519
ANN_000,0,3,126,0.5841461339150611
ANN_000,0,3,127,-0.14261007728118552
ANN_000,0,4,0,-1.2961466834069338e-44
ANN_000,0,4,1,0.2019106117185427
ANN_000,0,4,2,2.1523952811446068e-42
ANN_000,0,4,3,-6.472774681743963e-41
ANN_000,0,4,4,2.075005639272289e-64
ANN_000,0,4,5,0.023618802100173156
ANN_000,0,4,6,0.2503307659306399
ANN_000,0,4,7,-1.363544382003279
ANN_000,0,4,8,-0.024396520467019477
ANN_000,0,4,9,-0.009579362205262953
ANN_000,0,4,10,3.260425242640095e-41
ANN_000,0,4,11,0.18910318601687204
ANN_000,0,4,12,0.18679703508782974
ANN_000,0,4,13,0.024738478221873018
ANN_000,0,4,14,-0.04204618826436511
ANN_000,0,4,15,-5.151845859123633e-59
ANN_000,0,4,16,-2.5669624190034356e-43
ANN_000,0,4,17,0.20599461577479034
ANN_000,0,4,18,0.18141929760714354
ANN_000,0,4,19,-0.049632255727561324
ANN_000,0,4,20,0.19087358864321172
ANN_000,0,4,21,0.0689333958941503
ANN_000,0,4,22,0.04795554142296379
ANN_000,0,4,23,2.632346761789786e-43
ANN_000,0,4,24,0.2221677206575121
ANN_000,0,4,25,1.620071447453534e-58
ANN_000,0,4,26,1.3377101347503722e-66
ANN_000,0,4,27,-1.6288573017794573e-49
ANN_000,0,4,28,0.24306791493410945
ANN_000,0,4,29,9.772050560224662e-65
ANN_000,0,4,30,-3.2642876704604197e-56
ANN_000,0,4,31,0.11901994818419603
ANN_000,0,4,32,1.2195005461396353e-64
ANN_000,0,4,33,-0.11115372535801303
ANN_000,0,4,34,-0.10743581184109918
ANN_000,0,4,35,0.11662463689881225
ANN_000,0,4,36,1.5986130773411217e-67
ANN_000,0,4,37,0.1621867637782618
ANN_000,0,4,38,0.06136330111079675
ANN_000,0,4,39,0.197361084561509
ANN_000,0,4,40,-0.01035158601529328
ANN_000,0,4,41,-3.8960467136493787e-66
ANN_000,0,4,42,-1.6725972741416502e-48
ANN_000,0,4,43,0.013732106249648176
ANN_000,0,4,44,-2.593828004716361e-49
ANN_000,0,4,45,-0.2457768875803327
ANN_000,0,4,46,0.15924445083661334
ANN_000,0,4,47,0.1024666778122781
ANN_000,0,4,48,0.13030779353346836
ANN_000,0,4,49,-2.9798590787760474e-55
ANN_000,0,4,50,-0.18830936718586447
ANN_000,0,4,51,4.938223741725935e-40
ANN_000,0,4,52,-0.01496077667011522
ANN_000,0,4,53,0.03216046190674136
ANN_000,0,4,54,-0.06796227142656673
ANN_000,0,4,55,-0.14042140434196723
ANN_000,0,4,56,-1.7278005040346613e-46
ANN_000,0,4,57,-0.019596418136442393
ANN_000,0,4,58,-1.6531609816879497e-67
ANN_000,0,4,59,0.09323938225752725
ANN_000,0,4,60,0.0028730359786601715
ANN_000,0,4,61,-3.858294966385724e-64
ANN_000,0,4,62,0.11467639427618244
ANN_000,0,4,63,0.20717136915226153
ANN_000,0,4,64,1.9115240465250645e-50
ANN_000,0,4,65,0.0798506964888084
ANN_000,0,4,66,0.03464472488615579
ANN_000,0,4,67,-0.16960697886125906
ANN_000,0,4,68,0.05398969847650058
ANN_000,0,4,69,0.025120966436163662
ANN_000,0,4,70,0.043667080588356395
ANN_000,0,4,71,-0.02604150994184779
ANN_000,0,4,72,-1.0228042097906448e-63
ANN_000,0,4,73,-0.046123687422074816
ANN_000,0,4,74,6.450898904803294e-45
ANN_000,0,4,75,-0.10738941416324545
ANN_000,0,4,76,-0.18830662568847095
ANN_000,0,4,77,-0.1505900624707418
ANN_000,0,4,78,-1.1406394454002062e-50
ANN_000,0,4,79,0.1244782239957964
ANN_000,0,4,80,-0.07805985656791933
ANN_000,0,4,81,6.1693657574379e-63
ANN_000,0,4,82,-2.632122650609858e-47
ANN_000,0,4,83,0.040585462703327635
ANN_000,0,4,84,0.056324929945899056
ANN_000,0,4,85,-0.08445722486456894
ANN_000,0,4,86,-1.1521109304879658e-53
ANN_000,0,4,87,-0.2194550011253321
ANN_000,0,4,88,1.7922503373386056e-52
ANN_000,0,4,89,-0.06799719340617731
ANN_000,0,4,90,-1.1220343061018008e-52
ANN_000,0,4,91,-0.24115431412804977
ANN_000,0,4,92,-0.11055827509840073
ANN_000,0,4,93,-0.016282304709916356
ANN_000,0,4,94,-0.06576307039706371
ANN_000,0,4,95,-0.07368551264483537
ANN_000,0,4,96,4.704037060117597e-69
ANN_000,0,4,97,0.13679315730902866
ANN_000,0,4,98,3.870576353922202e-42
ANN_000,0,4,99,-2.6572587847751604e-54
ANN_000,0,4,100,0.12589944625630597
ANN_000,0,4,101,-0.1207686970992062
ANN_000,0,4,102,-0.08976245977786158
ANN_000,0,4,103,0.13672357080067504
ANN_000,0,4,104,-0.1376977985897561
ANN_000,0,4,105,-0.18196978899802504
ANN_000,0,4,106,9.347337977918152e-54
ANN_000,0,4,107,0.011390188392140857
ANN_000,0,4,108,-0.07325038069445629
ANN_000,0,4,109,-0.0985633444929111
ANN_000,0,4,110,-1.656129789195954e-64
ANN_000,0,4,111,-0.43217598333268087
ANN_000,0,4,112,-0.16046255939825427
ANN_000,0,4,113,-0.0011465056070471139
ANN_000,0,4,114,-0.056599717777756124
ANN_000,0,4,115,0.004202583328872662
ANN_000,0,4,116,-0.11671595745180409
ANN_000,0,4,117,-0.12735415677403258
ANN_000,0,4,118,0.13551197003609358
ANN_000,0,4,119,0.11209581565408135
ANN_000,0,4,120,-0.07012843115882515
ANN_000,0,4,121,-0.029884183264763664
ANN_000,0,4,122,-0.09098376020931084
ANN_000,0,4,123,0.031102322320275422
ANN_000,0,4,124,0.07383643004744865
